Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(Â°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(Â°C);TEMPERATURA MINIMA, DIARIA(Â°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);UMIDADE DO SOLO ESTIMADA;MEDIA DIARIA DE VAZ�O
23/06/2011;1,2;0,2;2.2;23;17.9;16,3;90.8;77.0;2,9;10.569.312.169.312.100;
24/06/2011;2,2;0;10.4;16,6;12.7;11,1;81.8;78.0;1,6;62.096.350.364.963.500;
25/06/2011;0,3;0;5.9;15,5;13.6;11,3;90.5;83.0;2,7;3.657.191.780.821.910;
26/06/2011;0,3;4,7;0.1;14,5;10.5;8,6;64.3;60.0;4,4;0.5591304347826087;
27/06/2011;2,8;0;0.0;10,7;7.8;5,5;59.5;53.0;7;0.0;100.0
28/06/2011;2,8;7,4;0.0;14,9;8.7;4,2;72.3;51.0;3,8;0.0;
29/06/2011;1,7;0,4;0.0;12,8;9.5;6;87.3;73.0;1,6;0.0;104.0
30/06/2011;0,2;4,4;1.2;18,4;11.2;5,4;83.0;61.0;1,3;8.163.934.426.229.500;
01/07/2011;1,1;0;0.2;13,4;10.6;9,6;91.3;86.0;4,2;1.574.137.931.034.480;
02/07/2011;0,5;0;5.0;10,8;8.1;6,8;94.0;91.0;3,7;5.164.835.164.835.160;131.0
03/07/2011;0,2;6,9;3.2;12,2;7.5;5,2;71.3;48.0;2;26.842.352.941.176.400;
04/07/2011;1,7;7,6;0.0;11,2;6.0;2,4;72.0;51.0;2,5;0.0;
05/07/2011;1,2;6,8;0.0;13,4;6.5;2,1;72.0;49.0;2,3;0.0;111.0
06/07/2011;1,4;7,2;0.0;14,6;6.7;2,1;77.3;49.0;2,1;0.0;
07/07/2011;1,1;7,5;0.0;14,1;7.1;2,1;80.8;55.0;2,2;0.0;
08/07/2011;1,1;7,3;0.0;16,8;8.6;3,3;78.8;52.0;1,9;0.0;
09/07/2011;1,4;7,4;0.0;22,2;11.8;4,1;76.8;47.0;0,9;0.0;
10/07/2011;1,5;1,9;0.0;19,7;13.0;7,9;82.3;67.0;1,1;0.0;
11/07/2011;1,5;7,1;2.8;23,9;16.6;12,8;73.0;48.0;5,1;11.613.636.363.636.300;92.0
12/07/2011;2,4;6,8;0.0;25,8;18.5;12,6;77.5;58.0;1,1;0.0;
13/07/2011;1,6;0;0.1;20,7;14.9;12,8;93.0;81.0;3,7;0.5849056603773585;
14/07/2011;0,2;0;28.0;17,5;15.7;12,8;96.8;95.0;2,9;1.622.994.011.976.040;
15/07/2011;0,2;3,4;61.9;28,8;20.5;17;80.5;57.0;1,2;23.176.511.627.906.900;86.0
16/07/2011;2;1,7;0.0;26,7;19.3;15,8;87.0;75.0;2,3;0.0;
17/07/2011;1,5;0;4.5;18,4;14.8;13,5;93.3;88.0;2,3;26.572.784.810.126.500;
18/07/2011;0,4;0;10.1;14,9;14.4;14;89.8;93.0;7,1;5.889.480.519.480.510;104.0
19/07/2011;0,7;5;3.4;22,5;17.0;14,3;86.8;68.0;2;16.395.555.555.555.500;
20/07/2011;1;0;0.2;16,4;13.1;11,3;96.0;94.0;2,5;13.617.021.276.595.700;
21/07/2011;0,3;0;53.9;12,3;11.3;10,4;96.8;95.0;1,5;4.241.886.178.861.780;129.0
22/07/2011;0,2;1,5;2.6;15,7;11.7;10,6;89.3;77.0;2;18.281.889.763.779.500;138.0
23/07/2011;0,5;5,5;0.0;19,6;13.8;9,6;88.0;69.0;1;0.0;
24/07/2011;0,8;7,3;0.1;23,9;14.7;8,5;80.3;56.0;2;0.5114649681528662;
25/07/2011;1,5;7,1;0.0;27,7;19.1;12,6;69.5;49.0;2,5;0.0;141.0
26/07/2011;2,6;0,9;0.0;21,2;17.2;15,2;87.3;70.0;2;0.0;
27/07/2011;0,9;2,4;6.2;19,6;14.2;10,8;85.8;70.0;3,5;34.997.368.421.052.600;
28/07/2011;0,9;0;4.7;19,9;16.7;13,8;95.5;91.0;1,9;25.358.757.062.146.800;
29/07/2011;0,3;0;11.0;17,1;15.7;15,2;96.8;93.0;2,2;6.376.047.904.191.610;
30/07/2011;0,3;0;27.8;15,8;12.5;11;80.0;79.0;3;16.474.074.074.074.000;
31/07/2011;1;0;0.0;12,4;11.0;9,2;92.0;76.0;5;0.0;154.0
01/08/2011;0,6;0;1.2;15,9;13.9;12;92.0;82.0;6,2;74.093.959.731.543.600;
02/08/2011;1,1;0;17.4;14,9;11.1;9,2;71.0;63.0;9,2;102.099.173.553.719;
03/08/2011;1,6;1,2;0.5;13,1;10.7;8,6;71.5;63.0;6,4;3.055.555.555.555.550;
04/08/2011;1,8;8,2;0.5;14;9.6;7,4;65.0;46.0;4,5;3.066.037.735.849.050;149.0
05/08/2011;2;8;0.0;18,6;9.7;2,7;72.3;44.0;2,1;0.0;
06/08/2011;1,5;8;0.0;22,3;13.2;8,3;70.0;44.0;1,3;0.0;
07/08/2011;2,4;4,7;8.2;23,6;16.7;11,6;86.5;72.0;3;4.007.344.632.768.360;
08/08/2011;0,6;0;30.8;19,5;17.2;15,1;97.8;86.0;1,6;1.655.076.923.076.920;
09/08/2011;0,3;0;18.7;17,5;15.7;15;93.5;96.0;5,8;10.469.760.479.041.900;
10/08/2011;0,6;7,7;6.3;20,5;16.2;14;76.8;62.0;5,3;28.130.232.558.139.500;
11/08/2011;2;8,2;0.0;26,9;18.8;12,6;71.8;55.0;1,9;0.0;
12/08/2011;2,2;8,1;0.0;30,5;21.5;14,6;73.5;49.0;3,6;0.0;
13/08/2011;3;3,7;0.0;23,8;18.3;15,5;80.5;74.0;7;0.0;
14/08/2011;1;0;0.0;21,5;14.7;12,4;87.3;76.0;3,3;0.0;
15/08/2011;0,8;5,3;11.6;25,2;18.3;13,2;85.3;68.0;1,5;5.126.839.378.238.340;
16/08/2011;1,3;7,6;0.0;33,1;24.4;16,7;56.8;37.0;2,4;0.0;
17/08/2011;5,9;5,4;0.0;28,6;17.5;14,3;77.0;56.0;3,9;0.0;
18/08/2011;1,6;0;0.0;17,9;16.4;13,6;87.3;82.0;3;0.0;
19/08/2011;0;0,8;9.2;21,3;15.1;12,8;86.3;81.0;1,7;493.142.857.142.857;
20/08/2011;1,7;6,5;9.5;13,8;9.9;7,3;59.3;52.0;8,4;5.168.348.623.853.210;
21/08/2011;2,8;7,4;0.0;12,8;7.5;4,7;71.0;49.0;1,6;0.0;
22/08/2011;1,5;0;0.0;12,1;8.6;4,9;76.3;64.0;1,9;0.0;
23/08/2011;1;0;9.4;13,5;11.4;8,7;95.5;79.0;2,9;7.239.516.129.032.250;
24/08/2011;0,3;8,6;6.5;21,5;16.3;12,4;78.5;64.0;5,8;2.949.421.965.317.910;
25/08/2011;2,1;2,8;3.6;21,2;17.7;15,4;80.8;81.0;2,5;15.555.080.213.903.700;
26/08/2011;1,1;2,7;2.6;18,8;12.4;10,2;79.8;65.0;2,9;15.483.582.089.552.200;
27/08/2011;1;3,8;0.0;22,3;15.8;9,4;81.0;69.0;1,8;0.0;
28/08/2011;1,5;0,5;6.6;22,9;18.2;16;92.3;82.0;5,5;31.728.125;
29/08/2011;0,6;0;27.1;18;14.5;12,8;95.8;95.0;3,5;16.749.548.387.096.700;
30/08/2011;0,2;0;11.8;15,4;13.7;13,1;94.3;93.0;2,2;7.569.659.863.945.570;
31/08/2011;0,6;9,4;0.8;17,4;12.1;9,3;71.8;43.0;4,3;4.384.732.824.427.480;
01/09/2011;2,6;9,4;0.0;16,3;10.3;7,7;70.3;52.0;2,7;0.0;
02/09/2011;1,3;8,6;0.0;19,3;12.2;5,3;68.5;44.0;4,1;0.0;
03/09/2011;2,6;5,6;0.0;25,7;16.0;9,2;67.5;37.0;1,5;0.0;
04/09/2011;2,4;8,1;0.0;32,7;21.6;10,4;64.0;41.0;0,3;0.0;
05/09/2011;3,2;0;5.4;26,3;15.0;11,3;92.5;71.0;2;31.218.750.000.000.000;121.0
06/09/2011;0,2;8,3;17.5;20,4;12.0;6,5;69.8;44.0;2,4;9.396.153.846.153.840;111.0
07/09/2011;2,4;4,6;0.0;20,7;15.2;9,9;71.0;63.0;6;0.0;
08/09/2011;2,4;0;0.0;18,4;16.0;14,3;88.5;77.0;4,8;0.0;
09/09/2011;0,6;1,1;2.9;20;15.7;14,3;91.5;80.0;2,3;15.889.221.556.886.200;108.0
10/09/2011;0,5;7;0.6;25;16.5;8,9;80.0;53.0;1,7;2.742.857.142.857.140;
11/09/2011;2,4;9,8;0.0;20,6;14.0;11,3;69.5;49.0;3,9;0.0;
12/09/2011;1,9;9,7;0.0;24,4;15.1;6,9;65.5;40.0;2;0.0;97.0
13/09/2011;2,9;9,1;0.0;21,7;15.2;11,2;64.0;48.0;2,8;0.0;
14/09/2011;2;9,3;0.0;20,7;14.5;9,5;68.5;48.0;5;0.0;
15/09/2011;2,5;9,7;0.0;24,7;17.1;11,5;68.3;46.0;3,7;0.0;88.0
16/09/2011;2,7;7;0.0;26,7;19.8;15,2;73.5;58.0;3,9;0.0;65.0
17/09/2011;2,3;1,4;0.0;28,4;20.7;16,1;73.8;53.0;1,7;0.0;62.0
18/09/2011;2,5;0,1;4.0;24;20.2;17,6;86.8;74.0;1,7;1.637.735.849.056.600;
19/09/2011;1,4;0,5;1.7;20,3;17.5;16,1;91.8;87.0;2,6;8.435.675.675.675.670;
20/09/2011;0,2;0;15.6;16,4;14.3;13,6;92.0;87.0;2,7;9.380.392.156.862.740;
21/09/2011;0,4;6,9;0.9;22,4;14.5;9,5;64.3;54.0;2,2;3.733.548.387.096.770;
22/09/2011;2;9,9;0.0;26,9;16.9;8,9;76.3;53.0;3;0.0;
23/09/2011;2,5;0;0.0;20,8;17.0;15,4;85.5;77.0;3,2;0.0;83.0
24/09/2011;0,7;5;4.4;21;16.4;13,9;77.0;65.0;4,1;19.471.264.367.816.000;88.0
25/09/2011;1,9;10,5;0.0;25;17.0;11,4;69.3;44.0;2,5;0.0;73.0
26/09/2011;2,5;8,7;0.0;25,7;18.3;12;67.3;49.0;2,8;0.0;
27/09/2011;2,7;9,9;0.0;24,8;18.7;13,8;75.0;64.0;3,4;0.0;74.0
28/09/2011;1,8;9,7;0.0;26,5;19.3;14,7;73.3;52.0;3;0.0;
29/09/2011;2,4;10,3;0.0;34,5;24.2;14,4;57.8;38.0;2,3;0.0;58.0
30/09/2011;4,5;0,1;0.0;25;20.2;18,2;86.5;67.0;4,1;0.0;
01/10/2011;0,8;0;21.0;22,7;19.2;17,8;86.5;74.0;3,4;8.992.574.257.425.740;
02/10/2011;0,9;3,7;0.0;25,4;19.8;17;79.5;65.0;1,1;0.0;
03/10/2011;2;10,4;0.0;20,4;15.6;13,6;69.8;53.0;4,1;0.0;
04/10/2011;2;5,2;0.0;22,8;16.7;9,9;76.3;54.0;3,8;0.0;
05/10/2011;2,5;6,5;26.4;26,3;19.4;15,8;79.8;57.0;3,7;10.327.058.823.529.400;
06/10/2011;2,2;10,2;0.0;26,8;19.1;14,7;76.0;58.0;4,4;0.0;
07/10/2011;1,9;9,4;0.0;28,8;21.8;16;77.0;64.0;4,6;0.0;
08/10/2011;2,2;1,1;0.0;25,6;21.8;19,2;87.5;82.0;1,2;0.0;
09/10/2011;1;5,4;3.6;30,5;23.1;19,8;79.5;57.0;2,5;11.875.518.672.199.100;65.0
10/10/2011;2,6;8,5;0.2;26,2;21.5;19,8;69.0;48.0;3,7;0.6133333333333334;68.0
11/10/2011;2,6;10,3;0.0;25;19.4;16;73.5;61.0;5;0.0;
12/10/2011;2,2;0,4;0.0;23,5;19.1;15;81.5;74.0;5,6;0.0;
13/10/2011;1,4;0,9;2.0;26,4;22.1;19;83.8;67.0;2;7.255.411.255.411.250;
14/10/2011;1,2;8,5;0.9;26,6;21.3;19,2;74.8;62.0;4,4;30.188.340.807.174.800;63.0
15/10/2011;2,2;4;0.0;24;19.1;16,2;72.8;56.0;2,2;0.0;
16/10/2011;2,3;;0.0;27,8;20.9;16;73.8;55.0;3,5;0.0;
17/10/2011;2,1;8,9;0.0;27,1;19.5;13,8;69.3;53.0;3,2;0.0;
18/10/2011;3;7,6;0.0;24,4;18.5;15;63.5;51.0;5,1;0.0;74.0
19/10/2011;2,8;7,8;0.0;26;19.4;14,6;70.3;56.0;4,6;0.0;
20/10/2011;2,4;8,3;0.0;23;18.2;15,4;73.5;62.0;5,8;0.0;
21/10/2011;2,7;11,1;0.0;29,6;21.0;14,8;65.5;41.0;2,2;0.0;
22/10/2011;3,2;11,4;0.0;32,1;23.1;15,6;58.3;37.0;3,4;0.0;36.0
23/10/2011;4;9,8;0.0;34,8;25.4;16,8;52.3;34.0;2,3;0.0;
24/10/2011;4,5;0,5;0.5;27,8;21.4;18,7;85.3;61.0;1,3;19.040.178.571.428.500;
25/10/2011;1,3;0;18.4;24,9;20.0;18,3;91.3;80.0;2;7.999.619.047.619.040;
26/10/2011;0,7;4,7;46.8;21,3;18.0;15,9;75.3;63.0;4,9;1.854.757.894.736.840;81.0
27/10/2011;2;10,8;1.4;23,6;17.9;12,2;37.5;33.0;5,6;2.777.777.777.777.770;
28/10/2011;4,4;11,3;0.0;26,1;18.7;11,4;62.0;23.0;3,5;0.0;
29/10/2011;3,5;1,1;0.0;22,7;19.1;13,2;76.0;68.0;1,2;0.0;
30/10/2011;1,8;10,9;2.5;23,5;17.9;16;74.3;54.0;3,7;982.804.232.804.233;
31/10/2011;2,4;11,3;0.0;23,5;17.3;13,2;65.3;47.0;4;0.0;
01/11/2011;2,7;11,5;0.0;24,4;17.8;12;63.5;45.0;6;0.0;
02/11/2011;3,3;11,5;0.0;25,7;18.7;13,6;64.8;50.0;4,5;0.0;81.0
03/11/2011;3,5;11,7;0.0;26,5;19.1;14;62.5;43.0;4,2;0.0;
04/11/2011;3,5;11,1;0.0;30,4;21.2;15,1;64.3;36.0;3,1;0.0;
05/11/2011;3,6;6,5;0.0;31,1;23.9;16;60.5;49.0;1,8;0.0;56.0
06/11/2011;3,8;10,2;0.0;31;23.2;19,6;71.8;59.0;5,7;0.0;
07/11/2011;2,6;9,6;0.0;27;20.0;16,2;67.5;52.0;4,6;0.0;
08/11/2011;3;11,2;0.0;29,1;21.0;14,6;75.8;55.0;4,1;0.0;
09/11/2011;2,7;9;0.0;35,2;26.8;18,4;60.3;45.0;3,3;0.0;
10/11/2011;4;0;2.7;27;23.1;21,3;88.0;67.0;2,2;9.858.921.161.825.720;
11/11/2011;1,3;10,2;3.8;26,3;20.1;17,6;64.3;50.0;4,1;11.580.094.786.729.800;
12/11/2011;3,4;11,7;0.0;26,3;19.9;14,8;64.0;48.0;5,6;0.0;
13/11/2011;4,2;6,2;0.0;24,6;20.1;17,2;67.8;61.0;4,1;0.0;56.0
14/11/2011;3,4;4,8;0.0;24,6;20.1;17,8;69.8;59.0;8,3;0.0;
15/11/2011;3,3;1,7;0.0;22,8;18.7;16,9;70.0;53.0;2;0.0;
16/11/2011;2,6;11,5;0.0;28;20.0;12,8;60.3;44.0;3,4;0.0;
17/11/2011;3,5;11,7;0.0;28,4;21.2;15,2;68.0;47.0;4,1;0.0;48.0
18/11/2011;3,9;11,8;0.0;27,8;21.3;17;65.0;45.0;5,1;0.0;
19/11/2011;3,9;12;0.0;31,8;22.8;15,8;61.0;42.0;3,8;0.0;
20/11/2011;4,8;5;0.0;29,7;23.7;17,8;62.5;48.0;1,5;0.0;
21/11/2011;3,9;0,4;0.0;26,4;22.5;20,6;85.5;66.0;2,5;0.0;
22/11/2011;1,6;3,1;4.0;25,3;21.5;20;83.8;76.0;4,4;14.897.777.777.777.700;41.0
23/11/2011;1,4;7,1;3.2;26,9;21.1;17,1;71.0;64.0;3,2;1.028.054.298.642.530;
24/11/2011;2,3;10,9;0.0;27,8;20.9;15,1;66.5;56.0;3,4;0.0;
25/11/2011;3;11,9;0.0;31,6;22.3;15,3;71.8;53.0;2,7;0.0;44.0
26/11/2011;2,9;11,8;0.0;32,8;24.0;17,4;66.5;29.0;2,2;0.0;38.0
27/11/2011;3,6;10,7;0.0;33,4;25.2;20,1;73.5;54.0;3,6;0.0;37.0
28/11/2011;3,7;11,9;0.0;35,8;26.6;21;65.3;41.0;3,7;0.0;27.0
29/11/2011;4,4;9,2;0.0;34,9;25.7;20,5;72.3;50.0;2,2;0.0;16.0
30/11/2011;3,4;6,1;0.0;32,7;24.6;20,6;77.5;60.0;4,7;0.0;
01/12/2011;4,5;12;18.0;25,2;18.8;14,8;60.3;48.0;3,3;54.818.181.818.181.800;
02/12/2011;3,5;8,6;0.0;26,5;19.5;15;70.5;57.0;1,5;0.0;
03/12/2011;2,7;10,4;0.0;29,1;21.9;15,6;69.3;53.0;4,6;0.0;
04/12/2011;3;11,1;0.0;31;23.5;18,6;67.3;52.0;2,8;0.0;
05/12/2011;3,5;8,6;0.0;32,8;24.5;19,3;68.5;49.0;3,5;0.0;
06/12/2011;3,7;3,4;0.1;32;24.5;21,4;77.8;55.0;2,1;0.3050980392156863;
07/12/2011;2,8;8,2;0.6;33,3;25.7;20,1;70.5;63.0;2,5;15.842.696.629.213.400;
08/12/2011;2,9;8;0.0;29,2;22.7;19,5;70.3;51.0;4;0.0;
09/12/2011;3;4,1;0.0;27,5;22.0;17,8;70.3;57.0;4,2;0.0;29.0
10/12/2011;2,7;7,8;0.0;30,1;22.5;17,6;75.0;51.0;4,1;0.0;
11/12/2011;2,9;9,6;0.0;30,8;23.6;18,2;68.0;53.0;2,5;0.0;
12/12/2011;3,4;11,6;0.0;32,6;22.8;17,9;72.3;45.0;2,3;0.0;
13/12/2011;4,1;2,9;4.7;26;21.7;19,4;73.5;56.0;2,5;1.521.806.167.400.880;34.0
14/12/2011;2,2;9,1;0.0;29,3;22.3;17,8;67.3;54.0;4,5;0.0;
15/12/2011;3,1;6,8;2.1;28,1;20.6;16,3;73.8;46.0;2,4;7.174.999.999.999.990;
16/12/2011;2,7;4,7;5.6;27,4;21.9;17;82.3;71.0;2,2;20.125.764.192.139.700;
17/12/2011;2;8,5;16.9;30;23.0;18;62.3;58.0;2,1;4.386.958.333.333.330;
18/12/2011;2,7;10,3;1.8;29,4;23.2;18,8;65.8;47.0;2,9;48.942.148.760.330.500;
19/12/2011;4,2;12,3;0.0;32,8;25.1;18,9;60.0;37.0;2,3;0.0;
20/12/2011;4,5;11,8;0.0;36,1;26.1;19,3;62.5;32.0;2,5;0.0;
21/12/2011;4,3;10;0.0;33,9;25.7;22;71.8;48.0;2,5;0.0;
22/12/2011;3,4;7,2;0.0;36,4;27.0;19,6;68.5;42.0;2,6;0.0;37.0
23/12/2011;3,5;4,9;0.7;32;27.1;24;73.5;60.0;3,7;18.309.608.540.925.200;42.0
24/12/2011;3,6;0;0.2;25,3;19.5;17,5;87.3;82.0;2,2;0.8517073170731708;
25/12/2011;0,5;0;1.4;23,2;20.0;17,2;72.3;64.0;2,9;4.819.999.999.999.990;
26/12/2011;2,6;10,9;0.0;29,2;22.8;17,5;65.3;53.0;5;0.0;47.0
27/12/2011;3,6;1,1;0.0;28,1;22.7;18,7;74.8;61.0;3,7;0.0;
28/12/2011;2,4;10,4;0.0;28,4;22.9;19,3;64.3;46.0;3,9;0.0;
29/12/2011;3,8;11,7;0.0;29;21.9;16,6;64.0;47.0;3,9;0.0;39.0
30/12/2011;4,1;6,4;0.0;30,6;23.9;18,3;65.8;49.0;4,1;0.0;
31/12/2011;3,4;0,8;0.0;23,2;20.2;18,3;83.5;76.0;6;0.0;
01/01/2012;1;2,3;14.4;26;21.0;17,8;85.8;67.0;4,3;56.16;
02/01/2012;1,7;10,1;7.4;28,2;22.7;20,1;73.0;51.0;3,5;2.279.324.894.514.760;
03/01/2012;2,1;9,5;0.0;30,7;23.3;17,4;70.5;47.0;3,7;0.0;
04/01/2012;3,2;10,7;0.0;29;22.1;18,2;68.0;45.0;3,2;0.0;
05/01/2012;2,7;11,4;0.0;28,7;22.7;17,4;63.8;50.0;4,9;0.0;
06/01/2012;3,4;11,9;0.0;32,3;25.3;19,5;70.5;51.0;3;0.0;
07/01/2012;2,7;10,3;0.0;30,4;24.8;21,3;74.0;55.0;4;0.0;
08/01/2012;2,6;11,9;0.0;34,2;26.2;21,2;68.3;50.0;5,2;0.0;35.0
09/01/2012;3,9;12,1;0.0;35,5;27.2;21,6;62.8;49.0;5,6;0.0;20.0
10/01/2012;4,7;10,7;0.0;32,3;26.0;21;71.8;58.0;3,6;0.0;
11/01/2012;3,9;9,4;0.0;37;28.3;22,4;58.0;41.0;4,6;0.0;
12/01/2012;5,2;4,5;0.2;33,4;26.4;23,2;78.0;60.0;3;0.5693430656934307;
13/01/2012;2,5;0;29.8;24,2;22.2;20,8;93.0;84.0;3,8;11.945.689.655.172.400;45.0
14/01/2012;0,4;0;39.3;22;20.7;20;95.0;95.0;5;17.205.069.124.423.900;57.0
15/01/2012;0,3;8,6;40.9;28,6;22.6;19,2;74.0;58.0;0,9;1.282.457.627.118.640;50.0
16/01/2012;2,4;11,6;0.0;30,8;23.6;18;68.0;51.0;3,4;0.0;
17/01/2012;2,9;11,7;0.0;30,1;24.2;19,6;75.3;61.0;5,8;0.0;
18/01/2012;3,2;12,4;0.0;30,1;24.6;20,9;72.0;58.0;3,6;0.0;
19/01/2012;3,4;11,8;0.0;33;25.3;19,6;68.0;49.0;2,8;0.0;53.0
20/01/2012;2,7;9;0.0;33,4;26.4;20,3;70.0;55.0;2,8;0.0;33.0
21/01/2012;2,8;10,2;0.0;33,5;27.0;22,5;69.3;56.0;1,2;0.0;
22/01/2012;3,3;10,2;0.0;35,1;28.3;22,2;63.0;45.0;2,5;0.0;30.0
23/01/2012;4,4;12;0.0;36,8;29.8;24,3;59.8;46.0;1,6;0.0;
24/01/2012;5,1;7,5;0.0;35,2;28.2;25,4;71.8;52.0;2,7;0.0;
25/01/2012;3,7;9,3;33.0;29,4;24.1;22;74.8;57.0;3,3;9.834.262.948.207.170;
26/01/2012;3,5;11,1;0.8;28,8;22.8;18,1;59.5;43.0;3,9;2.0;60.0
27/01/2012;3,5;10,6;0.2;27,9;22.1;17,6;67.3;51.0;4,5;0.5826839826839827;
28/01/2012;3,3;11,9;0.0;28,9;22.9;18,2;67.5;51.0;4,8;0.0;
29/01/2012;3,3;12,1;0.0;31,8;23.9;17,8;66.8;48.0;2,5;0.0;
30/01/2012;3,3;12;0.0;34,9;25.6;18,3;60.0;30.0;2,6;0.0;
31/01/2012;4,5;11,6;0.0;36,6;27.2;19,2;61.3;36.0;1,5;0.0;
01/02/2012;4;9,5;0.0;34,4;26.7;20,9;72.8;56.0;3,1;0.0;
02/02/2012;3,1;10,3;0.0;35,2;27.3;22,2;76.5;55.0;2,7;0.0;19.0
03/02/2012;3,1;6,6;1.6;36,2;28.6;24,4;72.5;52.0;1,8;3.918.918.918.918.910;
04/02/2012;6,3;4,9;0.1;36,1;26.7;23,6;79.5;49.0;4;0.2870036101083033;
05/02/2012;3;6,4;4.9;35,7;27.0;23,5;79.3;59.0;1,9;138.775;
06/02/2012;2,6;3,4;10.7;31,7;26.4;24,6;79.5;66.0;2,7;31.045.620.437.956.200;27.0
07/02/2012;1,7;4,2;0.5;32,4;27.3;24;80.0;73.0;2,5;14.134.275.618.374.500;
08/02/2012;2,1;10,3;0.0;36,5;28.0;22,8;73.8;45.0;2,2;0.0;
09/02/2012;3,6;4;9.6;30;25.1;22,7;80.5;68.0;2,9;29.609.195.402.298.800;
10/02/2012;2;10,4;0.0;29,3;24.2;22;69.5;56.0;4;0.0;61.0
11/02/2012;2,9;11,6;0.3;29,4;23.5;18,6;62.8;44.0;2,5;0.7689795918367347;
12/02/2012;4,2;11,4;0.0;31,9;24.1;18,1;58.8;39.0;2,2;0.0;
13/02/2012;3,6;11,8;0.0;33,3;25.2;19;69.3;52.0;3,3;0.0;
14/02/2012;3,5;12;0.0;36;27.6;20,5;61.0;38.0;2,1;0.0;
15/02/2012;4;12;0.0;36,6;29.5;23,2;58.8;45.0;4,2;0.0;34.0
16/02/2012;5,1;8,7;0.0;36,9;29.7;25,8;59.8;44.0;3,5;0.0;
17/02/2012;4,2;10,3;0.0;37;29.7;24,4;61.3;49.0;3,8;0.0;
18/02/2012;3,8;11,1;0.0;37,5;30.3;24,1;54.0;41.0;4,4;0.0;
19/02/2012;5,8;11,5;0.0;39;28.4;24,2;68.8;40.0;6,1;0.0;
20/02/2012;6,4;10,2;17.3;35,1;28.6;23;58.5;46.0;2,7;3.419.087.837.837.830;
21/02/2012;4,1;7,5;0.0;34,9;27.0;23,4;72.0;53.0;4,4;0.0;37.0
22/02/2012;2,8;0,9;79.0;28,5;24.3;22,7;91.0;86.0;2,1;2.841.501.976.284.580;
23/02/2012;0,8;9,7;6.5;32;26.3;21,4;72.8;56.0;2,6;17.333.333.333.333.300;45.0
24/02/2012;3;10,3;0.0;30,2;25.0;22,9;75.3;61.0;3,6;0.0;
25/02/2012;3,5;0,1;0.0;25,8;23.0;21,4;91.3;81.0;2,5;0.0;
26/02/2012;0,5;6,1;9.0;32;25.4;21,4;75.8;58.0;2,4;2.584.090.909.090.900;53.0
27/02/2012;2,5;11,3;0.0;31,1;24.3;19;72.5;54.0;3;0.0;
28/02/2012;2,9;8;0.0;33,9;26.6;21,2;72.8;55.0;3,7;0.0;
29/02/2012;4,2;4,8;0.0;35;25.6;21,7;78.8;50.0;2,4;0.0;
01/03/2012;1,9;5,3;34.9;28,6;25.1;21,8;74.3;75.0;2,8;9.935.134.099.616.850;54.0
02/03/2012;2,2;4,2;2.1;28,8;23.6;21;76.8;66.0;3,1;6.556.097.560.975.600;
03/03/2012;1,8;10,4;0.0;30;23.8;19;73.3;54.0;4,5;0.0;
04/03/2012;2,7;10,1;0.0;34,8;26.0;19,6;70.8;47.0;1,3;0.0;
05/03/2012;3;10,2;0.0;35,3;27.3;21,2;68.3;49.0;3,6;0.0;
06/03/2012;3,3;9,5;0.0;36,2;27.5;21,8;65.0;47.0;2,7;0.0;
07/03/2012;3,5;10,3;0.2;36,5;27.1;20,4;68.8;45.0;1,5;0.48967971530249105;
08/03/2012;3,6;7,1;0.0;33,3;26.6;21,9;78.5;71.0;2,9;0.0;
09/03/2012;1,9;9,8;0.0;32;25.7;22;75.3;54.0;2,7;0.0;51.0
10/03/2012;2,7;10,1;0.0;34,4;27.2;20,4;66.3;50.0;3,7;0.0;
11/03/2012;3,7;10,1;0.0;37;27.8;22,6;65.0;41.0;2,1;0.0;
12/03/2012;4,7;10,1;0.0;37,1;29.4;21,8;53.0;37.0;1,6;0.0;
13/03/2012;5,6;7,2;0.0;35,9;27.5;24,1;69.3;49.0;4,5;0.0;
14/03/2012;2,8;0;21.3;25,2;22.9;22,1;94.8;82.0;1,2;8.448.702.928.870.290;
15/03/2012;1;9,4;59.4;26,6;21.3;19,6;71.5;57.0;3,3;19.045.291.479.820.600;
16/03/2012;1,9;9,9;0.0;28,9;21.9;15,6;73.0;56.0;2,6;0.0;
17/03/2012;2,3;8,7;0.0;29,6;23.2;18,5;68.8;54.0;3,4;0.0;
18/03/2012;3;9,6;0.0;32,2;23.8;18;66.8;43.0;3,4;0.0;
19/03/2012;2,9;9;0.0;32,6;24.8;18;58.0;36.0;1,2;0.0;
20/03/2012;3,7;7,9;0.0;32,9;24.5;19;61.5;41.0;2,7;0.0;
21/03/2012;3,3;1,3;0.0;26,4;23.1;19,3;74.5;65.0;2;0.0;
22/03/2012;2,1;6,3;0.7;28,5;22.8;19,7;74.3;53.0;2,1;21.852.941.176.470.500;
